Connecting to host 10.0.0.4, port 5001
[  8] local 10.0.0.2 port 52098 connected to 10.0.0.4 port 5001
[  8] 290.00-291.00 sec   187 KBytes  1.54 Mbits/sec    0    144 KBytes       
[  8] 291.00-292.00 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 292.00-293.01 sec   187 KBytes  1.52 Mbits/sec    0    144 KBytes       
[  8] 293.01-294.01 sec   186 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 294.01-295.00 sec   166 KBytes  1.37 Mbits/sec    0    144 KBytes       
[  8] 295.00-296.00 sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 296.00-297.00 sec   192 KBytes  1.58 Mbits/sec    0    144 KBytes       
[  8] 297.00-298.00 sec   166 KBytes  1.35 Mbits/sec    0    144 KBytes       
[  8] 298.00-299.00 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 299.00-300.00 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 300.00-301.00 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 301.00-302.01 sec   170 KBytes  1.38 Mbits/sec    0    144 KBytes       
[  8] 302.01-303.00 sec   192 KBytes  1.59 Mbits/sec    0    144 KBytes       
[  8] 303.00-304.02 sec   192 KBytes  1.55 Mbits/sec    0    144 KBytes       
