Connecting to host 10.0.0.3, port 5001
[  8] local 10.0.0.1 port 36132 connected to 10.0.0.3 port 5001
[  8] 260.00-261.00 sec   181 KBytes  1.48 Mbits/sec    0    144 KBytes       
[  8] 261.00-262.01 sec   193 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 262.01-263.01 sec   159 KBytes  1.31 Mbits/sec    0    144 KBytes       
[  8] 263.01-264.00 sec   192 KBytes  1.58 Mbits/sec    0    144 KBytes       
[  8] 264.00-265.00 sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 265.00-266.00 sec   172 KBytes  1.41 Mbits/sec    0    144 KBytes       
[  8] 266.00-267.00 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 267.00-268.00 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 268.00-269.00 sec   158 KBytes  1.30 Mbits/sec    0    144 KBytes       
[  8] 269.00-270.00 sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 270.00-271.00 sec   178 KBytes  1.46 Mbits/sec    0    144 KBytes       
[  8] 271.00-272.01 sec   187 KBytes  1.52 Mbits/sec    0    144 KBytes       
[  8] 272.01-273.01 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 273.01-274.00 sec   187 KBytes  1.54 Mbits/sec    0    144 KBytes       
[  8] 274.00-275.00 sec   158 KBytes  1.29 Mbits/sec    0    144 KBytes       
[  8] 275.00-276.00 sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 276.00-277.00 sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 277.00-278.00 sec   174 KBytes  1.43 Mbits/sec    0    144 KBytes       
[  8] 278.00-279.00 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 279.00-280.00 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 280.00-281.00 sec   189 KBytes  1.55 Mbits/sec    0    144 KBytes       
[  8] 281.00-282.01 sec   160 KBytes  1.30 Mbits/sec    0    144 KBytes       
[  8] 282.01-283.00 sec   192 KBytes  1.59 Mbits/sec    0    144 KBytes       
[  8] 283.00-284.01 sec   192 KBytes  1.56 Mbits/sec    0    144 KBytes       
[  8] 284.01-285.00 sec   169 KBytes  1.40 Mbits/sec    0    144 KBytes       
[  8] 285.00-286.00 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 286.00-287.00 sec   188 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 287.00-288.00 sec   160 KBytes  1.31 Mbits/sec    0    144 KBytes       
[  8] 288.00-289.00 sec   192 KBytes  1.58 Mbits/sec    0    144 KBytes       
[  8] 289.00-290.00 sec   176 KBytes  1.44 Mbits/sec    0    144 KBytes       
[  8] 290.00-291.00 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 291.00-292.01 sec   187 KBytes  1.51 Mbits/sec    0    144 KBytes       
[  8] 292.01-293.00 sec   187 KBytes  1.54 Mbits/sec    0    144 KBytes       
[  8] 293.00-294.01 sec   160 KBytes  1.30 Mbits/sec    0    144 KBytes       
[  8] 294.01-295.01 sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 295.01-296.00 sec   192 KBytes  1.58 Mbits/sec    0    144 KBytes       
[  8] 296.00-297.00 sec   171 KBytes  1.40 Mbits/sec    0    144 KBytes       
[  8] 297.00-298.00 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 298.00-299.00 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 299.00-300.00 sec   160 KBytes  1.31 Mbits/sec    0    144 KBytes       
[  8] 300.00-301.00 sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 301.00-302.01 sec   192 KBytes  1.56 Mbits/sec    0    144 KBytes       
[  8] 302.01-303.00 sec   172 KBytes  1.42 Mbits/sec    0    144 KBytes       
[  8] 303.00-304.00 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
