Connecting to host 10.0.0.4, port 5001
[  8] local 10.0.0.2 port 52476 connected to 10.0.0.4 port 5001
[  8] 181.00-182.00 sec   342 KBytes  2.80 Mbits/sec    0    136 KBytes       
[  8] 182.00-183.00 sec   319 KBytes  2.61 Mbits/sec    0    136 KBytes       
[  8] 183.00-184.00 sec   352 KBytes  2.87 Mbits/sec    0    136 KBytes       
[  8] 184.00-185.00 sec   324 KBytes  2.66 Mbits/sec    0    136 KBytes       
[  8] 185.00-186.00 sec   342 KBytes  2.81 Mbits/sec    0    136 KBytes       
[  8] 186.00-187.01 sec   342 KBytes  2.77 Mbits/sec    0    136 KBytes       
[  8] 187.01-188.00 sec   342 KBytes  2.84 Mbits/sec    0    136 KBytes       
[  8] 188.00-189.01 sec   313 KBytes  2.54 Mbits/sec    0    136 KBytes       
[  8] 189.01-190.00 sec   352 KBytes  2.91 Mbits/sec    0    136 KBytes       
[  8] 190.00-191.00 sec   352 KBytes  2.88 Mbits/sec    0    136 KBytes       
[  8] 191.00-192.00 sec   321 KBytes  2.63 Mbits/sec    0    136 KBytes       
[  8] 192.00-193.00 sec   351 KBytes  2.88 Mbits/sec    0    136 KBytes       
[  8] 193.00-194.00 sec   333 KBytes  2.73 Mbits/sec    0    136 KBytes       
[  8] 194.00-195.00 sec   342 KBytes  2.80 Mbits/sec    0    136 KBytes       
[  8] 195.00-196.00 sec   342 KBytes  2.81 Mbits/sec    0    136 KBytes       
[  8] 196.00-197.00 sec   311 KBytes  2.55 Mbits/sec    0    136 KBytes       
[  8] 197.00-198.01 sec   342 KBytes  2.77 Mbits/sec    0    136 KBytes       
[  8] 198.01-199.00 sec   345 KBytes  2.86 Mbits/sec    0    136 KBytes       
[  8] 199.00-200.01 sec   339 KBytes  2.76 Mbits/sec    0    136 KBytes       
[  8] 200.01-201.01 sec   301 KBytes  2.47 Mbits/sec    0    136 KBytes       
[  8] 201.01-202.01 sec   321 KBytes  2.64 Mbits/sec    0    136 KBytes       
[  8] 202.01-203.01 sec   342 KBytes  2.81 Mbits/sec    0    136 KBytes       
[  8] 203.01-204.00 sec   296 KBytes  2.44 Mbits/sec    0    136 KBytes       
[  8] 204.00-205.00 sec   326 KBytes  2.66 Mbits/sec    0    136 KBytes       
[  8] 205.00-206.00 sec   346 KBytes  2.84 Mbits/sec    0    136 KBytes       
[  8] 206.00-207.00 sec   338 KBytes  2.77 Mbits/sec    0    136 KBytes       
[  8] 207.00-208.00 sec   334 KBytes  2.74 Mbits/sec    0    136 KBytes       
[  8] 208.00-209.00 sec   320 KBytes  2.62 Mbits/sec    0    136 KBytes       
[  8] 209.00-210.01 sec   288 KBytes  2.34 Mbits/sec    0    136 KBytes       
[  8] 210.01-211.00 sec   352 KBytes  2.91 Mbits/sec    0    136 KBytes       
[  8] 211.00-212.01 sec   320 KBytes  2.60 Mbits/sec    0    136 KBytes       
[  8] 212.01-213.00 sec   320 KBytes  2.64 Mbits/sec    0    136 KBytes       
[  8] 213.00-214.00 sec   352 KBytes  2.87 Mbits/sec    0    136 KBytes       
[  8] 214.00-215.00 sec   327 KBytes  2.69 Mbits/sec    0    136 KBytes       
[  8] 215.00-216.00 sec   313 KBytes  2.56 Mbits/sec    0    136 KBytes       
[  8] 216.00-217.00 sec   320 KBytes  2.63 Mbits/sec    0    136 KBytes       
[  8] 217.00-218.01 sec   363 KBytes  2.94 Mbits/sec    0    136 KBytes       
[  8] 218.01-219.00 sec   311 KBytes  2.58 Mbits/sec    0    136 KBytes       
[  8] 219.00-220.01 sec   318 KBytes  2.58 Mbits/sec    0    136 KBytes       
[  8] 220.01-221.00 sec   304 KBytes  2.51 Mbits/sec    0    136 KBytes       
[  8] 221.00-222.01 sec   342 KBytes  2.78 Mbits/sec    0    136 KBytes       
[  8] 222.01-223.00 sec   314 KBytes  2.59 Mbits/sec    0    136 KBytes       
[  8] 223.00-224.00 sec   340 KBytes  2.78 Mbits/sec    0    136 KBytes       
[  8] 224.00-225.00 sec   342 KBytes  2.79 Mbits/sec    0    136 KBytes       
[  8] 225.00-226.00 sec   311 KBytes  2.56 Mbits/sec    0    136 KBytes       
[  8] 226.00-227.00 sec   342 KBytes  2.80 Mbits/sec    0    136 KBytes       
[  8] 227.00-228.00 sec   342 KBytes  2.81 Mbits/sec    0    136 KBytes       
[  8] 228.00-229.01 sec   311 KBytes  2.52 Mbits/sec    0    136 KBytes       
[  8] 229.01-230.00 sec   342 KBytes  2.83 Mbits/sec    0    136 KBytes       
[  8] 230.00-231.00 sec   342 KBytes  2.80 Mbits/sec    0    136 KBytes       
[  8] 231.00-232.01 sec   342 KBytes  2.78 Mbits/sec    0    136 KBytes       
[  8] 232.01-233.00 sec   281 KBytes  2.32 Mbits/sec    0    136 KBytes       
[  8] 233.00-234.00 sec   352 KBytes  2.88 Mbits/sec    0    136 KBytes       
[  8] 234.00-235.00 sec   331 KBytes  2.70 Mbits/sec    0    136 KBytes       
[  8] 235.00-236.00 sec   311 KBytes  2.56 Mbits/sec    0    136 KBytes       
[  8] 236.00-237.00 sec   317 KBytes  2.60 Mbits/sec    0    136 KBytes       
[  8] 237.00-238.00 sec   320 KBytes  2.62 Mbits/sec    0    136 KBytes       
[  8] 238.00-239.00 sec   327 KBytes  2.68 Mbits/sec    0    136 KBytes       
[  8] 239.00-240.00 sec   313 KBytes  2.56 Mbits/sec    0    136 KBytes       
[  8] 240.00-241.00 sec   340 KBytes  2.79 Mbits/sec    0    136 KBytes       
[  8] 241.00-242.00 sec   332 KBytes  2.72 Mbits/sec    0    136 KBytes       
[  8] 242.00-243.00 sec   322 KBytes  2.63 Mbits/sec    0    136 KBytes       
[  8] 243.00-244.01 sec   342 KBytes  2.79 Mbits/sec    0    136 KBytes       
[  8] 244.01-245.01 sec   328 KBytes  2.69 Mbits/sec    0    136 KBytes       
[  8] 245.01-246.00 sec   325 KBytes  2.68 Mbits/sec    0    136 KBytes       
[  8] 246.00-247.00 sec   315 KBytes  2.57 Mbits/sec    0    136 KBytes       
[  8] 247.00-248.00 sec   338 KBytes  2.78 Mbits/sec    0    136 KBytes       
[  8] 248.00-249.00 sec   311 KBytes  2.55 Mbits/sec    0    136 KBytes       
[  8] 249.00-250.01 sec   311 KBytes  2.52 Mbits/sec    0    136 KBytes       
[  8] 250.01-251.01 sec   342 KBytes  2.81 Mbits/sec    0    136 KBytes       
[  8] 251.01-252.00 sec   329 KBytes  2.72 Mbits/sec    0    136 KBytes       
[  8] 252.00-253.01 sec   324 KBytes  2.64 Mbits/sec    0    136 KBytes       
