Connecting to host 10.0.0.4, port 5001
[  8] local 10.0.0.2 port 52350 connected to 10.0.0.4 port 5001
[  8] 238.01-239.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 239.00-240.00 sec  3.12 MBytes  26.2 Mbits/sec    0    318 KBytes       
[  8] 240.00-241.01 sec  1.16 MBytes  9.64 Mbits/sec    0    318 KBytes       
[  8] 241.01-242.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 242.01-243.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 243.00-244.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 244.00-245.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 245.00-246.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 246.00-247.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 247.00-248.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 248.01-249.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 249.01-250.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 250.01-251.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 251.00-252.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 252.01-253.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 253.00-254.00 sec  4.41 MBytes  36.8 Mbits/sec    0    318 KBytes       
[  8] 254.00-255.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 255.00-256.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 256.00-257.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 257.00-258.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 258.00-259.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 259.01-260.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 260.01-261.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 261.00-262.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 262.00-263.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 263.01-264.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 264.00-265.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 265.00-266.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 266.00-267.00 sec  3.75 MBytes  31.5 Mbits/sec    0    318 KBytes       
[  8] 267.00-268.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 268.01-269.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 269.01-270.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 270.01-271.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 271.01-272.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 272.01-273.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 273.01-274.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 274.00-275.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 275.00-276.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 276.00-277.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 277.00-278.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 278.00-279.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 279.00-280.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 280.00-281.01 sec  3.88 MBytes  32.4 Mbits/sec    0    643 KBytes       
[  8] 281.01-282.00 sec  0.00 Bytes  0.00 bits/sec    0    643 KBytes       
[  8] 282.00-283.00 sec  0.00 Bytes  0.00 bits/sec    0    643 KBytes       
[  8] 283.00-284.00 sec  0.00 Bytes  0.00 bits/sec    0    643 KBytes       
[  8] 284.00-285.00 sec  0.00 Bytes  0.00 bits/sec    0    643 KBytes       
[  8] 285.00-286.00 sec  0.00 Bytes  0.00 bits/sec    0    643 KBytes       
[  8] 286.00-287.01 sec  0.00 Bytes  0.00 bits/sec    0    643 KBytes       
[  8] 287.01-288.00 sec  0.00 Bytes  0.00 bits/sec    0    643 KBytes       
[  8] 288.00-289.01 sec  0.00 Bytes  0.00 bits/sec    0    643 KBytes       
[  8] 289.01-290.00 sec  0.00 Bytes  0.00 bits/sec    0    643 KBytes       
[  8] 290.00-291.01 sec  0.00 Bytes  0.00 bits/sec    0    643 KBytes       
[  8] 291.01-292.00 sec  0.00 Bytes  0.00 bits/sec    0    643 KBytes       
[  8] 292.00-293.00 sec  0.00 Bytes  0.00 bits/sec    0    643 KBytes       
[  8] 293.00-294.00 sec  4.59 MBytes  38.5 Mbits/sec    0    643 KBytes       
[  8] 294.00-295.00 sec  0.00 Bytes  0.00 bits/sec    0    643 KBytes       
[  8] 295.00-296.00 sec  0.00 Bytes  0.00 bits/sec    0    643 KBytes       
[  8] 296.00-297.00 sec  0.00 Bytes  0.00 bits/sec    0    643 KBytes       
[  8] 297.00-298.00 sec  0.00 Bytes  0.00 bits/sec    0    643 KBytes       
[  8] 298.00-299.01 sec  13.2 KBytes   107 Kbits/sec    0    643 KBytes       
[  8] 299.01-300.00 sec  0.00 Bytes  0.00 bits/sec    0    643 KBytes       
[  8] 300.00-301.01 sec  0.00 Bytes  0.00 bits/sec    0    643 KBytes       
[  8] 301.01-302.00 sec  0.00 Bytes  0.00 bits/sec    0    643 KBytes       
[  8] 302.00-303.00 sec  2.38 MBytes  19.9 Mbits/sec    0    643 KBytes       
