Connecting to host 10.0.0.4, port 5001
[  8] local 10.0.0.2 port 52548 connected to 10.0.0.4 port 5001
[  8] 107.00-108.01 sec   256 KBytes  2.08 Mbits/sec    0   45.2 KBytes       
[  8] 108.01-109.00 sec   273 KBytes  2.25 Mbits/sec    0   45.2 KBytes       
[  8] 109.00-110.00 sec   249 KBytes  2.03 Mbits/sec    0   45.2 KBytes       
[  8] 110.00-111.00 sec   249 KBytes  2.05 Mbits/sec    0   42.4 KBytes       
[  8] 111.00-112.00 sec   253 KBytes  2.07 Mbits/sec    0   42.4 KBytes       
[  8] 112.00-113.00 sec   276 KBytes  2.26 Mbits/sec    0   42.4 KBytes       
[  8] 113.00-114.00 sec   268 KBytes  2.20 Mbits/sec    0   45.2 KBytes       
[  8] 114.00-115.00 sec   229 KBytes  1.88 Mbits/sec    0   45.2 KBytes       
[  8] 115.00-116.01 sec   251 KBytes  2.04 Mbits/sec    0   42.4 KBytes       
[  8] 116.01-117.01 sec   256 KBytes  2.10 Mbits/sec    0   5.66 KBytes       
[  8] 117.01-118.00 sec   224 KBytes  1.85 Mbits/sec    0   45.2 KBytes       
[  8] 118.00-119.00 sec   256 KBytes  2.10 Mbits/sec    0   42.4 KBytes       
[  8] 119.00-120.00 sec   258 KBytes  2.10 Mbits/sec    0   45.2 KBytes       
[  8] 120.00-121.00 sec   254 KBytes  2.09 Mbits/sec    0   45.2 KBytes       
[  8] 121.00-122.00 sec   256 KBytes  2.10 Mbits/sec    0   45.2 KBytes       
[  8] 122.00-123.00 sec   256 KBytes  2.09 Mbits/sec    0   45.2 KBytes       
[  8] 123.00-124.00 sec   260 KBytes  2.14 Mbits/sec    0   42.4 KBytes       
[  8] 124.00-125.02 sec   252 KBytes  2.02 Mbits/sec    0   42.4 KBytes       
[  8] 125.02-126.01 sec   256 KBytes  2.12 Mbits/sec    0   42.4 KBytes       
[  8] 126.01-127.00 sec   256 KBytes  2.12 Mbits/sec    0   45.2 KBytes       
[  8] 127.00-128.01 sec   263 KBytes  2.14 Mbits/sec    0   42.4 KBytes       
[  8] 128.01-129.00 sec   249 KBytes  2.06 Mbits/sec    0   42.4 KBytes       
[  8] 129.00-130.00 sec   256 KBytes  2.10 Mbits/sec    0   45.2 KBytes       
[  8] 130.00-131.00 sec   256 KBytes  2.09 Mbits/sec    0   42.4 KBytes       
[  8] 131.00-132.00 sec   266 KBytes  2.18 Mbits/sec    0   48.1 KBytes       
[  8] 132.00-133.00 sec   249 KBytes  2.04 Mbits/sec    0   45.2 KBytes       
[  8] 133.00-134.00 sec   254 KBytes  2.08 Mbits/sec    0   42.4 KBytes       
[  8] 134.00-135.01 sec   275 KBytes  2.23 Mbits/sec    0   39.6 KBytes       
[  8] 135.01-136.00 sec   249 KBytes  2.06 Mbits/sec    0   42.4 KBytes       
[  8] 136.00-137.01 sec   249 KBytes  2.02 Mbits/sec    0   42.4 KBytes       
[  8] 137.01-138.00 sec   219 KBytes  1.81 Mbits/sec    0   39.6 KBytes       
[  8] 138.00-139.00 sec   279 KBytes  2.28 Mbits/sec    0   45.2 KBytes       
[  8] 139.00-140.00 sec   249 KBytes  2.04 Mbits/sec    0   42.4 KBytes       
[  8] 140.00-141.00 sec   249 KBytes  2.03 Mbits/sec    0   45.2 KBytes       
[  8] 141.00-142.00 sec   249 KBytes  2.05 Mbits/sec    0   45.2 KBytes       
[  8] 142.00-143.00 sec   255 KBytes  2.08 Mbits/sec    0   45.2 KBytes       
[  8] 143.00-144.00 sec   288 KBytes  2.36 Mbits/sec    0   45.2 KBytes       
[  8] 144.00-145.00 sec   256 KBytes  2.10 Mbits/sec    0   45.2 KBytes       
[  8] 145.00-146.00 sec   228 KBytes  1.87 Mbits/sec    0   45.2 KBytes       
[  8] 146.00-147.01 sec   252 KBytes  2.05 Mbits/sec    0   45.2 KBytes       
[  8] 147.01-148.00 sec   246 KBytes  2.03 Mbits/sec    0   5.66 KBytes       
[  8] 148.00-149.01 sec   249 KBytes  2.02 Mbits/sec    0   42.4 KBytes       
[  8] 149.01-150.00 sec   249 KBytes  2.05 Mbits/sec    0   45.2 KBytes       
[  8] 150.00-151.01 sec   249 KBytes  2.03 Mbits/sec    0   45.2 KBytes       
[  8] 151.01-152.00 sec   256 KBytes  2.10 Mbits/sec    0   42.4 KBytes       
[  8] 152.00-153.00 sec   273 KBytes  2.24 Mbits/sec    0   48.1 KBytes       
[  8] 153.00-154.00 sec   249 KBytes  2.05 Mbits/sec    0   45.2 KBytes       
[  8] 154.00-155.00 sec   249 KBytes  2.04 Mbits/sec    0   42.4 KBytes       
[  8] 155.00-156.00 sec   253 KBytes  2.07 Mbits/sec    0   45.2 KBytes       
[  8] 156.00-157.00 sec   256 KBytes  2.10 Mbits/sec    0   42.4 KBytes       
[  8] 157.00-158.01 sec   269 KBytes  2.18 Mbits/sec    0   42.4 KBytes       
[  8] 158.01-159.00 sec   249 KBytes  2.06 Mbits/sec    0   42.4 KBytes       
[  8] 159.00-160.01 sec   218 KBytes  1.78 Mbits/sec    0   42.4 KBytes       
[  8] 160.01-161.01 sec   288 KBytes  2.36 Mbits/sec    0   42.4 KBytes       
[  8] 161.01-162.00 sec   256 KBytes  2.11 Mbits/sec    0   42.4 KBytes       
[  8] 162.00-163.00 sec   264 KBytes  2.16 Mbits/sec    0   48.1 KBytes       
[  8] 163.00-164.00 sec   218 KBytes  1.79 Mbits/sec    0   45.2 KBytes       
[  8] 164.00-165.00 sec   254 KBytes  2.08 Mbits/sec    0   42.4 KBytes       
[  8] 165.00-166.00 sec   275 KBytes  2.25 Mbits/sec    0   42.4 KBytes       
[  8] 166.00-167.01 sec   249 KBytes  2.02 Mbits/sec    0   42.4 KBytes       
[  8] 167.01-168.00 sec   244 KBytes  2.02 Mbits/sec    0   42.4 KBytes       
[  8] 168.00-169.01 sec   256 KBytes  2.08 Mbits/sec    0   42.4 KBytes       
[  8] 169.01-170.01 sec   256 KBytes  2.10 Mbits/sec    0   42.4 KBytes       
[  8] 170.01-171.01 sec   256 KBytes  2.10 Mbits/sec    0   42.4 KBytes       
[  8] 171.01-172.00 sec   263 KBytes  2.17 Mbits/sec    0   42.4 KBytes       
[  8] 172.00-173.00 sec   249 KBytes  2.04 Mbits/sec    0   45.2 KBytes       
[  8] 173.00-174.00 sec   256 KBytes  2.10 Mbits/sec    0   42.4 KBytes       
[  8] 174.00-175.00 sec   256 KBytes  2.10 Mbits/sec    0   42.4 KBytes       
[  8] 175.00-176.00 sec   256 KBytes  2.10 Mbits/sec    0   48.1 KBytes       
[  8] 176.00-177.00 sec   259 KBytes  2.12 Mbits/sec    0   42.4 KBytes       
[  8] 177.00-178.01 sec   253 KBytes  2.06 Mbits/sec    0   42.4 KBytes       
[  8] 178.01-179.01 sec   256 KBytes  2.10 Mbits/sec    0   45.2 KBytes       
[  8] 179.01-180.00 sec   256 KBytes  2.11 Mbits/sec    0   45.2 KBytes       
[  8] 180.00-181.01 sec   224 KBytes  1.82 Mbits/sec    0   42.4 KBytes       
[  8] 181.01-182.01 sec   256 KBytes  2.10 Mbits/sec    0   42.4 KBytes       
[  8] 182.01-183.00 sec   256 KBytes  2.11 Mbits/sec    0   45.2 KBytes       
[  8] 183.00-184.00 sec   256 KBytes  2.09 Mbits/sec    0   42.4 KBytes       
[  8] 184.00-185.00 sec   256 KBytes  2.10 Mbits/sec    0   42.4 KBytes       
[  8] 185.00-186.00 sec   258 KBytes  2.12 Mbits/sec    0   45.2 KBytes       
[  8] 186.00-187.00 sec   254 KBytes  2.08 Mbits/sec    0   42.4 KBytes       
[  8] 187.00-188.01 sec   256 KBytes  2.08 Mbits/sec    0   48.1 KBytes       
